book,release,institution_id,class_id,student_id,response,construct,chapter_number,EOC,n_possible,n_correct,n_attempt
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,11eabd81-c391-4201-9c16-166286778096,5,Intrinsic Value,13,0.774193548,31,24,51
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,2,Cost,10,0.841269841,63,53,75
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,2,Cost,11,0.797297297,74,59,84
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,2,Cost,12,0.815789474,76,62,89
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,3,Cost,2,0.877777778,90,79,134
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,2,Cost,3,0.861386139,101,87,135
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,2,Cost,4,0.884955752,114,100,179
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,2,Cost,5,0.841269841,63,53,89
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,2,Cost,6,0.892156863,102,91,137
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,2,Cost,7,0.868852459,61,53,64
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,2,Cost,8,0.863013699,73,63,87
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,2,Cost,9,0.88,100,88,121
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Expectancy,10,0.841269841,63,53,75
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Expectancy,11,0.797297297,74,59,84
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Expectancy,12,0.815789474,76,62,89
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Expectancy,2,0.877777778,90,79,134
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,6,Expectancy,3,0.861386139,101,87,135
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Expectancy,4,0.884955752,114,100,179
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Expectancy,5,0.841269841,63,53,89
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Expectancy,6,0.892156863,102,91,137
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Expectancy,7,0.868852459,61,53,64
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Expectancy,8,0.863013699,73,63,87
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Expectancy,9,0.88,100,88,121
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,NA,Intrinsic Value,10,0.841269841,63,53,75
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,4,Intrinsic Value,11,0.797297297,74,59,84
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Intrinsic Value,12,0.815789474,76,62,89
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,4,Intrinsic Value,2,0.877777778,90,79,134
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,4,Intrinsic Value,3,0.861386139,101,87,135
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,4,Intrinsic Value,4,0.884955752,114,100,179
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Intrinsic Value,5,0.841269841,63,53,89
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Intrinsic Value,6,0.892156863,102,91,137
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,4,Intrinsic Value,7,0.868852459,61,53,64
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,4,Intrinsic Value,8,0.863013699,73,63,87
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Intrinsic Value,9,0.88,100,88,121
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Utility Value,10,0.841269841,63,53,75
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Utility Value,11,0.797297297,74,59,84
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Utility Value,12,0.815789474,76,62,89
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Utility Value,2,0.877777778,90,79,134
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Utility Value,3,0.861386139,101,87,135
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Utility Value,4,0.884955752,114,100,179
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,6,Utility Value,5,0.841269841,63,53,89
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,6,Utility Value,6,0.892156863,102,91,137
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Utility Value,7,0.868852459,61,53,64
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Utility Value,8,0.863013699,73,63,87
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Utility Value,9,0.88,100,88,121
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,2,Cost,13,0.727272727,33,24,53
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Utility Value,13,0.727272727,33,24,53
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Expectancy,13,0.727272727,33,24,53
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,33106cf9-22dc-45d0-847d-8465c6303a57,5,Intrinsic Value,13,0.727272727,33,24,53
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,3,Cost,10,0.385714286,70,27,91
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,3,Cost,11,0.162162162,74,12,84
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,3,Cost,12,0.24,75,18,87
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,2,Cost,2,0.629310345,116,73,236
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,2,Cost,3,0.706422018,109,77,161
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,2,Cost,4,0.65625,129,84,225
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,2,Cost,5,0.657142857,70,46,112
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,3,Cost,6,0.513043478,115,59,168
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,3,Cost,7,0.253731343,67,17,86
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,3,Cost,8,0.333333333,84,28,121
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,3,Cost,9,0.263636364,110,29,149
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Expectancy,10,0.385714286,70,27,91
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Expectancy,11,0.162162162,74,12,84
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Expectancy,12,0.24,75,18,87
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Expectancy,2,0.629310345,116,73,236
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Expectancy,3,0.706422018,109,77,161
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Expectancy,4,0.65625,129,84,225
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Expectancy,5,0.657142857,70,46,112
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,4,Expectancy,6,0.513043478,115,59,168
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Expectancy,7,0.253731343,67,17,86
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,4,Expectancy,8,0.333333333,84,28,121
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,4,Expectancy,9,0.263636364,110,29,149
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Intrinsic Value,10,0.385714286,70,27,91
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Intrinsic Value,11,0.162162162,74,12,84
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Intrinsic Value,12,0.24,75,18,87
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Intrinsic Value,2,0.629310345,116,73,236
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Intrinsic Value,3,0.706422018,109,77,161
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Intrinsic Value,4,0.65625,129,84,225
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Intrinsic Value,5,0.657142857,70,46,112
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Intrinsic Value,6,0.513043478,115,59,168
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Intrinsic Value,7,0.253731343,67,17,86
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Intrinsic Value,8,0.333333333,84,28,121
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Intrinsic Value,9,0.263636364,110,29,149
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Utility Value,10,0.385714286,70,27,91
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Utility Value,11,0.162162162,74,12,84
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Utility Value,12,0.24,75,18,87
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Utility Value,2,0.629310345,116,73,236
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Utility Value,3,0.706422018,109,77,161
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Utility Value,4,0.65625,129,84,225
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Utility Value,5,0.657142857,70,46,112
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Utility Value,6,0.513043478,115,59,168
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Utility Value,7,0.253731343,67,17,86
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,4,Utility Value,8,0.333333333,84,28,121
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,4,Utility Value,9,0.263636364,110,29,149
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,2,Cost,13,0.24,25,6,33
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Utility Value,13,0.24,25,6,33
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Expectancy,13,0.24,25,6,33
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,45a6b32e-d1d3-415b-8c8b-1fa5edb165f0,5,Intrinsic Value,13,0.24,25,6,33
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,4,Cost,10,0.735294118,68,50,110
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,4,Cost,11,0.68,75,51,87
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,4,Cost,12,0.728395062,81,59,103
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,3,Cost,2,0.603053435,131,79,485
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,3,Cost,3,0.867346939,98,85,125
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,4,Cost,4,0.815789474,115,93,187
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,4,Cost,5,0.836065574,61,51,85
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,4,Cost,6,0.846938776,98,83,124
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,4,Cost,7,0.868852459,61,53,64
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,4,Cost,8,0.808219178,73,59,87
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,4,Cost,9,0.794117647,102,81,126
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,5,Expectancy,10,0.735294118,68,50,110
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,5,Expectancy,11,0.68,75,51,87
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,4,Expectancy,12,0.728395062,81,59,103
College / Statistics and Data Science (ABC),v5.2,292cff87-3c74-4e94-8622-233afb0427dd,cc1ffb2e-5555-4109-8ad8-2d49cb54ad10,5809f204-48e7-4dff-bc92-d22986d01459,5,Expectancy,2,0.603053435,131,79,485
